user_location_type,user_latitude,user_longitude,user_id,user_location_id
Home,-0.3824305769230783,-78.5457127500004,30452.0,5
Home,0.5948347768845627,0.5106965547659241,30452.0,0
,-0.3907489731910868,0.6431692913174624,30452.0,23
Home,-1.264831153846134,-78.44142904545495,31470.0,9
,-1.5009365384615516,0.0410140909090924,23428.0,9
Other,-2.181744776715263,-0.6227533546361127,24552.0,9
Home,0.6443365384615514,0.5637254545454595,16411.0,9
,-1.2540594230769675,-78.44270206818223,3640.0,9
,-1.2531093951539023,-0.0414390901363538,3640.0,5
Home,0.2767162307499699,0.3007676051227179,3640.0,0
Other,0.1342572945751269,0.0490599945187693,3640.0,23
Home,-0.6153447959192888,0.7486086744078083,28395.0,9
Home,-0.5041011420600048,0.6623508957299314,28395.0,5
,-0.2462948452693153,0.7793783784931765,29461.0,9
Home,0.5844895071731114,0.4784483208113527,31736.0,9
Home,-0.4348522744038689,0.7342510517568136,31736.0,5
,-0.5159577195298485,0.1727243079380687,4210.0,9
Home,0.0286940384615248,-78.59430020454586,11123.0,9
,-0.0380041266731398,-0.0039307626818282,11123.0,5
Home,-0.1250715384615648,-78.57612790909131,8190.0,9
Work,-0.1233439967115028,0.6060284359272862,8190.0,5
Home,-0.0953202167500302,-0.0043172832227191,28064.0,9
Work,-0.5008932990961642,0.6709408224977347,10003.0,9
Home,-0.2847765454870631,0.7310796806543257,10003.0,5
Other,-0.447109038461512,-78.53806893181859,29299.0,9
,-0.1290276041680408,0.0031881244345106,11700.0,9
Home,-1.0692709615384834,-78.46454070454587,,9
Home,-0.6871286538461817,-78.50970297727314,,5
Home,0.0385636538461783,-78.59546661363677,,0
Home,-0.5555676839542398,-0.1504549718235192,,9
,1.6297508846154043,0.5833596590909126,28931.0,9
,0.7216819875167958,0.0926162894326963,,9
,-0.2919848133328578,0.0466574362733111,22375.0,9
,0.1000437132315712,0.8720912587913606,22375.0,5
Home,-0.2148235446774337,0.2697890326380866,8406.0,9
,-0.5936886976613802,0.2215008884668323,8406.0,5
,-0.863635637976558,-78.48884306096681,32150.0,9
Other,-0.8667214655158311,0.103570665330111,32150.0,5
Home,-0.0078828846154212,-78.58997747727312,17878.0,9
Home,-0.2694286538461876,-78.55906752272767,17878.0,5
Home,0.1377732692307532,-78.60719138636404,17878.0,0
,-0.239492706980787,0.8588288254863498,17878.0,23
,-0.2397890384615764,0.6618158181818116,17878.0,6
,-0.4352172816397923,0.645123798738842,17878.0,13
Work,-1.1592115107884609,-0.1413913232477372,24043.0,9
,-0.2770903909310302,0.1404859843579335,18808.0,9
,0.0101865210828496,0.526299653405508,18808.0,5
Home,-0.552956153846177,-78.52555972727313,21187.0,9
Home,-0.556749354904048,0.0881425230340651,11570.0,9
Work,1.9368832692307516,-78.81981347727313,19324.0,9
Home,0.5503792307692011,-78.65595390909131,10981.0,9
Home,-0.1269849999999779,-78.57590177272769,10981.0,5
,0.5453091308461909,0.5304979145409139,10981.0,0
,-1.11815934501885,-0.1166274978870589,23296.0,9
Home,-0.7132542474578767,0.2161487417163125,564.0,9
Home,-0.2536988461538443,-78.5609265000004,26938.0,9
Home,-0.497748846153829,-78.53208422727315,26938.0,5
Other,0.1948560625192601,0.5407927259795379,8208.0,9
,19.77568492141993,3.017372020874052,18376.0,9
Home,-0.3670099999999995,-78.5475351818186,29621.0,9
Home,-0.0665621168957337,0.4270083904266502,29621.0,5
,-0.1405078030748333,0.174783970144659,27353.0,9
Other,0.0468082692307669,-78.59644097727313,19766.0,9
,-0.1291159615384867,-78.57564993181859,19766.0,5
,0.0125343279038067,0.0001563500704581,19766.0,0
,-0.5510128846153812,-78.52578938636404,10765.0,9
Home,-0.7294105769230607,-78.50470602272767,10765.0,5
Work,-0.3963828846153783,-78.54406384090949,6393.0,9
Home,0.0070115384615586,-78.59173772727314,8149.0,9
Other,0.008151456853033,0.5115596489827398,8149.0,5
Home,0.1355359615384809,-78.60692697727315,5959.0,9
,-0.1173937311795834,0.8694296235388144,5959.0,5
,-0.2075326871022587,0.172235871580511,,9
,-0.0527181091129185,-78.58467876892342,13240.0,9
,-0.6091129135110208,0.0760588666254789,2381.0,9
,0.1460105645167633,0.186235935850574,10493.0,9
Work,-0.1592848763117582,0.6584068292921235,27633.0,9
,-0.6262000860961904,0.0831065263409192,19253.0,9
,-0.1504103927878486,0.141707456247386,25505.0,9
,0.3456472374966833,0.2611091909083428,25505.0,5
,0.6424515111174195,0.5626870190555874,30821.0,9
Home,-1.031304678096115,-0.091190933172734,21088.0,9
,126.32993346511472,-9.235937618396534,,9
Home,-1.334213076923105,-78.43322936363677,,9
,-1.3607579434807344,0.0635677980318214,,5
Work,-0.3027168461538479,0.6630483954545436,15597.0,9
Other,126.37213217362256,-9.325537911120078,14673.0,9
,3.0108837203431573,-78.94674080331369,33894.0,9
,3.0033544847115428,0.6273635216613598,33894.0,5
Home,19.630294621701324,3.051279404623954,21635.0,9
Home,0.558876093022106,0.5324897484604687,9174.0,9
,0.069960962980791,-0.0096232335681699,17072.0,9
,-0.6724040384615536,-78.51144315909133,28907.0,9
,0.4944615384615158,-78.64934545454585,11752.0,9
Home,-0.0510814032138343,0.4405063024976182,11752.0,5
,-1.8775270963447144,-0.145792584527611,17848.0,9
,-0.4936564376654337,0.7313789163123476,14004.0,9
Home,0.0290830332302972,-0.0569451729005075,21352.0,9
Home,2.2987442307692314,-78.86257886363677,32173.0,9
,2.24147923607688,0.6812082575000005,32173.0,5
Home,-0.7258276583461902,0.2218981332977206,11154.0,9
Home,-0.1499096153846454,-78.5731925000004,22372.0,9
Home,0.0194678846153507,-78.5932098409095,22372.0,5
,-0.2474562916923864,0.4708874630318109,22372.0,0
Other,-0.051314102564153,0.4398068181818318,,9
,-0.4582213900315769,0.1756504096301024,,5
,0.7938384828884871,0.5214755097713688,5960.0,9
Work,-0.8314037138929637,0.1139869784767106,8019.0,9
,126.63006797890648,-9.343571161004682,25992.0,9
Other,-0.1601578846153549,-78.5719813409095,17675.0,9
,-0.1763840580769714,0.7571039215499851,17675.0,5
Home,-0.489377636903867,0.7367288907045418,17675.0,0
Home,1.5157206214914836,0.3933740989728389,17675.0,23
Home,0.3974937499062778,0.5340967817921046,17675.0,6
Work,-0.5908235992933214,0.7909734858707951,17675.0,13
Work,0.0573271153845999,-78.59768411363676,16477.0,9
,-0.0619990206153481,-0.0079855705931952,16477.0,5
,-0.9105780852442796,-78.4832953171988,15435.0,9
Home,0.0627326923077043,-78.59832295454586,23459.0,9
Home,0.0624346153846284,-0.015434999999994,23459.0,5
Work,-1.7659851923077132,-78.3822017500004,5032.0,9
,0.296286538461513,-78.62592477272769,10684.0,9
,0.2910547928076508,0.4184969487522774,10684.0,5
Home,-0.0555640384615115,-78.5843424318186,14834.0,9
Work,1.0871648679614712,0.7690000382272552,13211.0,9
Work,1.1368574999999814,0.7325936590909075,13211.0,5
Work,-1.3566923076922937,-78.43057272727314,23069.0,9
,-1.3713094540715347,0.0927678096023438,23069.0,5
Home,-0.1102861809423325,0.435369719997734,15040.0,9
Work,-0.6823515384615454,-78.51026754545495,13564.0,9
,-0.6821566057115354,0.0901473218750069,13564.0,5
Home,-0.0642465384615735,-78.58331631818223,17402.0,9
,-0.3758543047473032,-78.546489945803,31947.0,9
,-0.3419032395769231,0.050410478693182,405.0,9
Other,2.10899038461541,-78.84015340909131,6612.0,9
Work,-0.5768865384616161,0.7676572727272855,2854.0,9
,-0.1631228846154062,-78.57163093181859,4896.0,9
,-0.815917725421297,0.1687882826624534,30415.0,9
Home,-0.0889144454204488,-0.0076504383574871,5694.0,9
,-0.2549271153846471,0.6295930909090977,12498.0,9
Work,-1.0472992609295526,-0.0701057636724207,13716.0,9
Home,-0.1173761708269584,-0.0018741548045527,6527.0,9
Home,0.5923417307692366,-78.66091311363678,6458.0,9
Work,0.591174176820125,0.5588976368307896,6458.0,5
Home,-1.7126455769231164,-78.38850552272768,23537.0,9
Home,-1.717581776634661,-0.1104161861681815,23537.0,5
Home,-0.0232808754889566,0.6531452800740052,33497.0,9
,-1.0142384615384912,-78.47104454545496,9659.0,9
Other,-0.8593420906980946,-0.1000341329137818,18790.0,9
,0.6594909615384541,-78.66884893181859,16306.0,9
Other,0.6595268382122569,0.5505703808401721,16306.0,5
Home,-0.0314619230769118,-78.58719086363678,26596.0,9
Home,0.6668080183538082,0.5256313871253608,26596.0,5
Other,-0.0428086756419326,0.8036768577713305,26596.0,0
Home,0.7290353846154111,-78.67706781818224,9750.0,9
Home,-0.2349888461538668,-78.5631376818186,9750.0,5
,0.7287789816538476,0.5216179794886369,9750.0,0
,-0.2372949687884648,0.1290022449522584,9750.0,23
Home,-0.9750603199807266,0.1109359657227386,9750.0,6
Work,-0.1883277547308187,0.6071910791272633,24958.0,9
Home,0.0470526923076905,0.5799843636363695,17471.0,9
Home,-0.0543436538461309,-78.58448665909133,15943.0,9
Home,-0.0546481191923306,0.5256094939954499,15943.0,5
Home,0.2450771153845922,-78.61987275000041,,9
,-1.1709542916851143,-0.2008083489808056,14290.0,9
,0.1241921153846403,-78.6055863409095,9160.0,9
,0.1256742606730554,0.6016987235931864,9160.0,5
Home,-0.0855885385769099,0.4464675247681776,9160.0,0
Work,0.2182830523779142,0.56807316886729,9160.0,23
,-0.7515519230769198,0.2294904545454245,31491.0,9
Work,-0.5771952336730259,0.2478295442681706,31491.0,5
Work,-0.4227644220961803,0.1690441978886276,31491.0,0
Work,-0.4805440120091895,0.0723372101346152,31491.0,23
,0.2135384615384547,0.5490970454545514,31491.0,6
Home,0.6375459581030207,0.4179208834063067,9776.0,9
,13.251645548436557,-1.3932483738118902,32970.0,9
Work,-0.1167078846153584,-78.5771163409095,28581.0,9
Home,-0.1195595967188076,-0.001825141219992,28581.0,5
Home,1.9706433484484036,0.694513846314012,12407.0,9
,-0.2307025000000232,-78.56364425000041,18538.0,9
,-0.233521827230706,0.0977928791909029,18538.0,5
Home,-0.8363499673462108,0.0879572580795441,18538.0,0
Other,0.7382721153846491,-78.6781594318186,26479.0,9
,0.7360561227026463,0.4032198820345577,26479.0,5
,-0.1532430648845983,0.4351666423613622,26552.0,9
,0.2105224736974454,0.5869195336038368,30274.0,9
,-1.240521321177136,-0.0507393132232765,4903.0,9
,-0.3697094704357659,0.0219574706927553,4903.0,5
,0.2125034755422659,-78.61602313801905,32225.0,9
Work,0.1153253252252402,0.5841356863162127,32225.0,5
,-0.3469947476786162,0.6412429775704032,18888.0,9
Home,-1.397147884615409,-78.42579161363676,6163.0,9
Home,-1.187768076923062,-78.45053650000042,6163.0,5
Work,-0.3044332692307482,-78.55493061363677,30378.0,9
Other,-0.3055734599231053,0.6919733035295427,30378.0,5
Work,-0.2087424697877071,0.855534604578495,30378.0,0
Home,0.0523641089230048,-0.0050581443045352,19135.0,9
Other,0.0331934615384484,-78.59483195454587,1184.0,9
Other,-0.1279949999999886,-78.57578240909132,1184.0,5
,-0.1315038955576917,-0.040103882772707,1184.0,0
Other,-1.0059350000000382,-78.47202586363677,19827.0,9
,0.4207884615384741,-78.64063863636406,17443.0,9
Home,0.420166944230769,0.555037285595461,17443.0,5
Work,2.122534615384619,-78.8417540909095,3429.0,9
Home,2.1028075964807456,0.6994640581181958,3429.0,5
Home,-0.0631954639807889,-0.0085410154454573,7353.0,9
,1.8247189277683196,0.767205456441083,13293.0,9
Other,-1.4489077254224592,-0.0454551076347218,226.0,9
Home,0.9467089678269084,0.4330365027886229,8972.0,9
,1.0988461538461702,0.3986990909091069,1253.0,9
Work,-0.2827326755367177,0.3790882880037623,9121.0,9
Other,126.49171198510572,-9.34231616150256,5705.0,9
,0.4046318059678568,0.587692522189833,2785.0,9
Home,-0.9877474999999768,-78.47417529545497,4937.0,9
,-0.993365885115414,0.0922923272181791,4937.0,5
,-0.194398455317146,0.0816640738736464,4937.0,0
Home,-0.5883240928870948,0.2482319455255205,17332.0,9
Home,0.2121751923076867,-78.61598434090949,20747.0,9
,0.2236047922426974,0.5069603168151421,20747.0,5
Home,0.0112539594615632,0.5789343918136387,33810.0,9
Work,2.4005021760701224,0.6930138737386283,10853.0,9
Home,-0.8970071153846072,-78.48489915909133,7470.0,9
,-0.8943345974635907,0.0788386105136403,7470.0,5
,126.45413975543867,-9.237766397270342,20686.0,9
Home,-0.9123461538461648,-78.48308636363677,21406.0,9
Home,0.0148846153846122,-78.5926681818186,21406.0,5
Other,-0.2175571153845931,-78.56519779545496,21406.0,0
Home,1.041821334288505,0.3946912015931811,23498.0,9
Work,-0.1013674130768957,0.0790149116318133,,9
,-0.0747514941886147,0.52268248119139,10865.0,9
,0.0202433714083539,0.447858755561453,13250.0,9
,-0.1932286013955143,0.0852370505983144,13250.0,5
,-1.7130782194615266,-0.1051098744977487,8943.0,9
,-0.2864961538461553,0.1057409090909097,30183.0,9
,0.0156817398540865,0.4306324205615287,30183.0,5
,-0.0872571463663543,0.8476083216287005,21137.0,9
,-0.6289852607552306,0.162639354440312,21137.0,5
,0.2773093600143742,0.857992135665634,21137.0,0
Home,0.1125177303591074,0.848848241296682,25448.0,9
Other,-0.1050035088174301,0.8711311498826206,25448.0,5
,-0.5722328715509869,0.8378877599130821,25448.0,0
,-0.5654865360477572,0.1513245471499152,13651.0,9
,-15.612254931212084,-3.3158968878326345,21459.0,9
,-0.0236944881355848,-0.0611140267415683,22030.0,9
Home,0.049935703130585,0.8292139813058997,14883.0,9
Home,-0.0021156349744226,0.4743135659531938,14883.0,5
Home,0.0200880276922752,0.0007342507681781,9485.0,9
Home,1.2277313461538557,-78.73600461363678,12991.0,9
Work,1.2237853215961467,0.4059492398272615,12991.0,5
,0.06496557054461,-78.59858684015569,22214.0,9
,0.0794495151346285,-5.282974771990818e-05,22214.0,5
Home,-0.8373755407118613,-0.1101161566647822,27667.0,9
Other,1.0486820621388169,0.4881238944151171,11527.0,9
,-0.0583468496923294,-0.008223344140923,20057.0,9
Home,-0.1002573076923221,-78.5790605000004,7481.0,9
Home,-0.5053063461538618,-78.53119106818222,7481.0,5
Work,-0.5761300366454172,-0.1393956018722333,7481.0,0
Work,-0.1002979312674584,0.6190777646582937,7481.0,23
,0.6162571504125082,0.5415577651424669,13137.0,9
,-0.0768817307692521,-78.58182306818223,23230.0,9
,-0.431768570873462,-78.5398818961699,24706.0,9
Home,1.0249721153846414,-78.71204215909133,21641.0,9
,0.1618840384615396,-78.6100408409095,4539.0,9
,0.5997715384615332,-78.66179118181859,4539.0,5
,-0.4288605083845951,0.7372196281477246,4539.0,0
,126.77809000000109,-9.45147415909101,4129.0,9
,-1.6573459615384751,-78.39504093181858,14796.0,9
Home,-0.0638855769231023,-78.58335897727314,32227.0,9
,-0.0345958493846403,-0.0073938218681846,32227.0,5
,0.3141849018971058,0.5578938975871007,3719.0,9
Other,-0.8919151923077147,-78.48550093181858,6462.0,9
,-0.8979959544615528,-0.1388275415295491,6462.0,5
Other,125.74736294593508,-9.120738265189308,5751.0,9
Home,-0.730607063932086,0.7981407750736585,22288.0,9
,-0.222931420903838,0.8559961052272781,3313.0,9
Home,0.2640957692307777,-78.62212040909131,1988.0,9
Home,-0.1600176923076777,-78.57199790909132,1988.0,5
,0.0223828430996503,-78.59355433600311,1988.0,0
,0.025996300392487,0.4470724082343535,1988.0,23
Home,-0.1555463830911219,0.6351393072893333,1988.0,6
Home,13.025541958678357,-1.4560844539241633,27809.0,9
,-0.7250071317570892,-0.1547269313172907,14295.0,9
Work,3.20216307692313,-78.96934654545497,1779.0,9
,1.0522583770887084,-78.71526689911089,5351.0,9
Home,1.073988293631367,0.4159351343458493,5351.0,5
Home,-0.7210357692308024,-78.50569577272768,32850.0,9
Home,-0.6792738863057194,0.7394331632690158,32850.0,5
,0.4577728752692212,0.0108072744181827,20757.0,9
Home,0.0461044230768941,-78.59635779545495,26208.0,9
,0.0488185461917307,0.5733616551294541,26208.0,5
Home,-1.425743269230816,-78.42241215909132,11489.0,9
,-0.2179903935896339,-78.56514658984891,28408.0,9
,-0.146655576923053,-78.57357706818223,16766.0,9
Other,0.5613749999999965,-78.65725340909133,16766.0,5
Home,0.1902749999999848,-78.61339613636403,16766.0,0
Home,-0.1477872553076967,0.4331464146022855,16766.0,23
,0.1858326923076881,0.5424738636363712,16766.0,6
Home,-0.418004423076963,-78.54150856818221,3861.0,9
Home,-0.4159991757740569,0.1349668821150736,3861.0,5
Work,-0.2748844230769013,-78.5584227500004,28575.0,9
,-0.2762358139231027,0.7424878908727166,28575.0,5
Other,0.0453974904062014,0.0016496642069182,23568.0,9
,-0.1368340866233081,-78.5747377897631,842.0,9
,-0.1346067840961424,0.0009609395409009,842.0,5
Other,-0.7258196660192533,0.7954914316749986,28720.0,9
,-0.6597622787023352,0.7567638910629372,28720.0,5
,0.0829238259120954,-78.60070917942639,6757.0,9
,-0.456881045146376,0.0681166323748466,31383.0,9
Work,-0.4780946153846545,-78.53440700000041,23348.0,9
Other,0.0375590384615195,-78.59534788636404,23348.0,5
,-0.7776369183268824,0.7859622956272627,23348.0,0
,0.0378927294230146,0.632030696909105,23348.0,23
Home,0.1420455286706477,0.5180617665702796,23348.0,6
Home,-0.1239730769230837,0.5985688636363629,5938.0,9
Other,0.0171267404736225,0.3502279094903686,5938.0,5
Other,-0.1030716617351263,0.5643283212965982,5938.0,0
Other,-0.1019563050526263,0.5006520742542775,5938.0,23
,0.6662324002939928,0.4265662236366638,4675.0,9
Other,-1.058069203126557,0.0993376977064197,7736.0,9
Other,-1.6690001716026823,-0.0173767162079034,7736.0,5
Work,-0.5207307136154221,0.1564238764477248,21307.0,9
Work,125.60341456816612,-9.116475608947766,14147.0,9
,-0.356092307692319,0.0221965909091021,26392.0,9
,0.2512788461538626,-78.6206056818186,13759.0,9
Work,0.2175997408269142,0.3165213608409041,13759.0,5
Work,0.2872535115595193,0.4842736475633647,13759.0,0
Home,14.004984473559166,-1.4704754196784828,3849.0,9
,13.804574233863194,-1.436256680976256,3849.0,5
Home,0.0433334615384489,0.4880796818181881,17565.0,9
Other,0.4222255769230493,-78.64080847727314,12357.0,9
Home,0.4195198879456354,0.4933849081876082,12357.0,5
Home,0.8056452609896678,0.5171629816215749,3882.0,9
,-0.3363071634748574,0.6295380307869471,9907.0,9
,1.0501341047410078,0.3982005766962636,13872.0,9
Other,-0.8039776923076902,-78.49589354545496,1326.0,9
Home,0.2180426923076739,-78.61667777272767,14362.0,9
,-0.6238769230768993,-78.5171781818186,17990.0,9
,0.1460673076923233,-78.6081715909095,17990.0,5
,-0.6209245948846562,0.7537191826863651,17990.0,0
,0.1471596649999743,0.4644392651545354,17990.0,23
,-1.8445862228144163,0.0267313664609698,17990.0,6
Other,0.3078142307692439,-78.62728713636405,18898.0,9
Home,0.1725154710656207,0.2788137753594114,18898.0,5
Home,-0.7802155769230738,-78.49870179545496,6444.0,9
,-0.9690299999999936,-78.47638736363676,6444.0,5
Home,-0.9674890041314428,0.0895506250293276,6444.0,0
Home,-0.0705211538461785,-78.58257477272767,26764.0,9
Work,0.0291606800946883,0.0008731610295888,26764.0,5
Other,-0.0704618236840619,0.1604638695716827,26764.0,0
Home,2.222143995378849,0.7184052541851834,27479.0,9
Home,-0.122896831536939,0.0937898570271373,23430.0,9
,-0.6262737933594575,0.7549953094937585,21047.0,9
Home,-1.6595192307692397,-78.39478409090951,21346.0,9
Home,-1.0520034615385014,-78.4665814090913,21346.0,5
Home,-96.41057692307766,43.558318181818414,21346.0,0
Home,-1.6615997475930182,-0.0592578161846549,21346.0,23
,-0.2424634600648646,-78.56225431835638,3484.0,9
,12.48544343251302,-1.4970978681336866,31216.0,9
Home,-0.3647449999999982,-78.54780286363678,22997.0,9
Home,-0.5893957692307958,-78.52125322727314,22997.0,5
Home,0.0438423076923112,-78.59609045454586,22997.0,0
,-0.6480959506154399,0.7337538525000012,22997.0,23
Home,-0.3613429835999901,0.692316580687547,22997.0,6
Home,-0.9709779490467088,-0.0612169999067388,79.0,9
Other,-0.7186980769231064,-78.50597204545494,18098.0,9
Home,-0.7196329257884343,0.7221298349113656,18098.0,5
,1.0234884615384348,-78.71186681818222,32470.0,9
,0.6497684615384954,-78.66769990909133,32470.0,5
Home,0.4212846153846187,-78.64069727272768,32470.0,0
,-0.5022698076922969,0.6982466818181786,32470.0,23
Other,1.0131153846154075,0.5067440909090974,32470.0,6
,0.3155496153846222,-78.62820131818224,10581.0,9
,-0.270425192307716,-78.55894975000041,10581.0,5
,-0.9734863461538288,-78.47586070454587,10581.0,0
,-0.2677066477884404,0.142668517768192,10581.0,23
,0.0468510835227761,0.5151943936943996,2257.0,9
,2.266156356490848,0.6917210844430215,15316.0,9
,126.2834234862202,-9.484248451888616,22124.0,9
Work,-0.0219728846153965,-78.58831229545494,17666.0,9
Home,-0.7019175000000261,-78.50795520454585,15607.0,9
,0.4575359615384681,-78.64498152272769,16254.0,9
Home,-0.3609257692307493,-78.54825422727315,22780.0,9
,-0.3629677950576767,0.1595773195545428,22780.0,5
,-0.1265401223761441,0.0003276094794396,,9
Home,-0.3167929003077042,0.6288027092814601,15538.0,9
Home,0.2592146696333114,0.5523795641281378,17208.0,9
,0.5323961538461698,-78.65382863636404,23802.0,9
,0.5381537016922454,0.5160824945590868,23802.0,5
Home,-0.4960946153846427,-78.53227972727313,,9
,-0.313203653846156,-78.55389411363679,,5
,-0.496894229288485,0.0902704541159113,,0
,-0.3151445496346544,0.1512780656863562,,23
,-0.0077696687432567,-78.58999085733075,15537.0,9
,-0.0075234328654152,-0.0663278709181857,15537.0,5
Home,0.097598461538477,-78.60244345454586,22043.0,9
,0.106487251019216,0.5824755916431874,22043.0,5
,-0.3223244230769028,-78.55281620454586,13541.0,9
Work,-96.4075384615392,-67.19729090909127,13541.0,5
Work,-0.3668868857484881,0.8403032720089125,30367.0,9
,1.8585182731106824,0.7022571367296303,14963.0,9
Home,-0.0463046153846167,-78.58543672727313,2078.0,9
Work,0.0635460245768622,-0.007182894147723,2078.0,5
,0.9716358700090004,0.4257335791533465,32031.0,9
Home,-0.6600019230769019,-78.51290886363678,5214.0,9
Home,-0.1077273076922889,-78.57817768181859,5214.0,5
,-0.6572975205192109,0.7562375929750145,5214.0,0
,-0.0035673076923195,0.4865404545454371,5214.0,23
,-0.0090442307692293,0.4622620454545406,5214.0,6
,0.0519831263599689,-78.5970525512975,16281.0,9
Home,-0.2358629271690924,0.5231922533024268,17505.0,9
,0.0846684344581339,0.8308888707648628,22908.0,9
Other,-1.4791946153845963,-78.41609518181859,22491.0,9
,-1.4827626446346356,-0.0334893692408498,22491.0,5
Home,-0.2740884615385118,0.160842954545454,8113.0,9
Home,0.6050261538461883,-78.66241218181861,2437.0,9
,0.603936930269214,0.5588327883659129,2437.0,5
,-0.0622428891593734,0.86682742359965,2563.0,9
Other,-96.4075384615392,-67.19729090909127,25773.0,9
,0.0466921746753961,-78.5964272570075,4553.0,9
,0.0524769911922803,-0.0049510931341019,4553.0,5
Home,1.2166421153846545,-78.73469406818224,21121.0,9
,-0.0676611257825695,0.1444894861091397,19905.0,9
Home,0.2383590384615221,-78.61907879545497,2415.0,9
,-0.6291565734121456,0.064283816651877,12760.0,9
Home,-0.0033378846154072,-78.59051461363676,22512.0,9
Work,-0.0835023348077209,0.4491784785159025,22512.0,5
